Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-06-08,22,0.0,0.622,0.0,None
2022-06-08,23,0.0,0.55,0.0,None
2022-06-09,0,0.0,0.465,0.0,None
2022-06-09,1,0.0,0.448,0.0,None
2022-06-09,2,0.0,0.449,0.0,None
2022-06-09,3,0.0,0.337,0.0,None
2022-06-09,4,0.0,0.261,0.0,None
2022-06-09,5,0.0,0.263,0.0,None
2022-06-09,6,0.0,0.253,0.011,None
2022-06-09,7,0.0,0.204,0.174,None
2022-06-09,8,0.027,0.0,0.313,Medium
2022-06-09,9,0.0,0.0,0.255,High
2022-06-09,10,0.0,0.0,0.255,Very High
2022-06-09,11,0.0,0.0,0.269,Very High
2022-06-09,12,0.0,0.0,0.365,Very High
2022-06-09,13,0.0,0.0,0.273,Very High
2022-06-09,14,0.0,0.0,0.268,Very High
2022-06-09,15,0.0,0.0,0.27,Very High
2022-06-09,16,0.0,0.0,0.348,High
2022-06-09,17,0.0,0.0,0.468,Medium
2022-06-09,18,0.788,0.0,0.221,None
2022-06-09,19,0.479,0.0,0.046,None
2022-06-09,20,0.432,0.0,0.013,None
2022-06-09,21,0.493,0.0,0.0,None
2022-06-09,22,0.0,0.728,0.0,None
2022-06-09,23,0.0,0.652,0.0,None
2022-06-10,0,0.0,0.538,0.0,None
2022-06-10,1,0.0,0.502,0.0,None
2022-06-10,2,0.0,0.472,0.0,None
2022-06-10,3,0.0,0.47,0.0,None
2022-06-10,4,0.0,0.473,0.0,None
2022-06-10,5,0.0,0.306,0.0,None
2022-06-10,6,0.0,0.246,0.022,None
2022-06-10,7,0.0,0.053,0.212,Low
2022-06-10,8,0.076,0.0,0.404,Medium
2022-06-10,9,0.0,0.0,0.396,High
2022-06-10,10,0.0,0.0,0.286,Very High
2022-06-10,11,0.0,0.0,0.297,Very High
2022-06-10,12,0.0,0.0,0.317,Very High
2022-06-10,13,0.0,0.0,0.291,Very High
2022-06-10,14,0.0,0.0,0.43,Very High
2022-06-10,15,0.0,0.0,0.359,High
2022-06-10,16,0.0,0.0,0.482,High
2022-06-10,17,0.0,0.0,0.489,Medium
2022-06-10,18,0.216,0.0,0.275,None
2022-06-10,19,0.737,0.0,0.046,None
2022-06-10,20,0.582,0.0,0.009,None
2022-06-10,21,0.424,0.0,0.0,None
2022-06-10,22,0.0,0.453,0.0,None
2022-06-10,23,0.0,0.501,0.0,None
2022-06-11,0,0.0,0.439,0.0,None
2022-06-11,1,0.0,0.402,0.0,None
2022-06-11,2,0.0,0.34,0.0,None
2022-06-11,3,0.0,0.338,0.0,None
2022-06-11,4,0.0,0.299,0.0,None
2022-06-11,5,0.0,0.274,0.0,None
2022-06-11,6,0.0,0.274,0.002,None
2022-06-11,7,0.0,0.256,0.029,None
2022-06-11,8,0.0,0.0,0.268,Medium
2022-06-11,9,0.0,0.0,0.29,High
2022-06-11,10,0.19,0.0,0.599,High
2022-06-11,11,0.0,0.0,0.401,High
2022-06-11,12,0.198,0.0,0.959,Low
2022-06-11,13,0.0,0.0,0.823,High
2022-06-11,14,0.094,0.0,0.823,High
2022-06-11,15,0.361,0.0,0.599,High
2022-06-11,16,0.0,0.0,0.383,High
2022-06-11,17,0.0,0.0,0.371,Medium
2022-06-11,18,0.132,0.0,0.27,Low
2022-06-11,19,0.826,0.0,0.058,None
2022-06-11,20,0.786,0.0,0.015,None
2022-06-11,21,0.619,0.0,0.0,None
2022-06-11,22,0.0,0.498,0.0,None
2022-06-11,23,0.0,0.759,0.0,None
2022-06-12,0,0.0,0.801,0.0,None
2022-06-12,1,0.0,0.547,0.0,None
2022-06-12,2,0.0,0.373,0.0,None
2022-06-12,3,0.0,0.414,0.0,None
2022-06-12,4,0.0,0.37,0.0,None
2022-06-12,5,0.0,0.386,0.0,None
2022-06-12,6,0.0,0.334,0.022,None
2022-06-12,7,0.0,0.194,0.174,None
2022-06-12,8,0.007,0.0,0.385,Medium
2022-06-12,9,0.0,0.0,0.361,High
2022-06-12,10,0.0,0.0,0.373,High
2022-06-12,11,0.841,0.0,1.085,None
2022-06-12,12,0.258,0.0,0.998,Medium
2022-06-12,13,0.0,0.0,0.726,High
2022-06-12,14,0.0,0.0,0.478,High
2022-06-12,15,0.0,0.0,0.561,High
2022-06-12,16,0.0,0.0,0.504,High
2022-06-12,17,0.0,0.0,0.472,Medium
2022-06-12,18,0.35,0.0,0.277,None
2022-06-12,19,0.506,0.0,0.057,None
2022-06-12,20,0.468,0.0,0.015,None
2022-06-12,21,0.742,0.0,0.0,None
2022-06-12,22,0.0,0.44,0.0,None
2022-06-12,23,0.0,0.34,0.0,None
2022-06-13,0,0.0,0.426,0.0,None
2022-06-13,1,0.0,0.605,0.0,None
2022-06-13,2,0.0,0.354,0.0,None
2022-06-13,3,0.0,0.27,0.0,None
2022-06-13,4,0.0,0.262,0.0,None
2022-06-13,5,0.0,0.276,0.0,None
2022-06-13,6,0.0,0.253,0.023,None
2022-06-13,7,0.0,0.278,0.181,None
2022-06-13,8,0.0,0.0,0.37,Medium
2022-06-13,9,0.0,0.0,0.367,High
2022-06-13,10,0.0,0.0,0.304,High
2022-06-13,11,0.0,0.0,0.312,Very High
2022-06-13,12,0.0,0.0,0.403,Very High
2022-06-13,13,0.0,0.0,0.37,Very High
2022-06-13,14,0.0,0.0,0.378,Very High
2022-06-13,15,0.0,0.0,0.389,High
2022-06-13,16,0.0,0.0,0.443,High
2022-06-13,17,0.009,0.0,0.49,Medium
2022-06-13,18,0.55,0.0,0.286,None
2022-06-13,19,1.314,0.0,0.085,None
2022-06-13,20,0.704,0.0,0.024,None
2022-06-13,21,0.454,0.0,0.0,None
2022-06-13,22,0.0,0.579,0.0,None
2022-06-13,23,0.0,0.529,0.0,None
2022-06-14,0,0.0,0.405,0.0,None
2022-06-14,1,0.0,0.404,0.0,None
2022-06-14,2,0.0,0.395,0.0,None
2022-06-14,3,0.0,0.398,0.0,None
2022-06-14,4,0.0,0.356,0.0,None
2022-06-14,5,0.0,0.353,0.0,None
2022-06-14,6,0.0,0.327,0.025,None
2022-06-14,7,0.0,0.348,0.131,None
2022-06-14,8,0.04,0.0,0.351,Medium
2022-06-14,9,0.0,0.0,0.353,Medium
2022-06-14,10,0.0,0.0,0.373,High
2022-06-14,11,0.0,0.0,0.365,Very High
2022-06-14,12,0.0,0.0,0.37,Very High
2022-06-14,13,0.0,0.0,0.363,Very High
2022-06-14,14,0.0,0.0,0.372,Very High
2022-06-14,15,0.0,0.0,0.296,Very High
2022-06-14,16,0.0,0.0,0.255,High
2022-06-14,17,0.0,0.0,0.271,High
2022-06-14,18,0.181,0.0,0.255,Medium
2022-06-14,19,0.959,0.0,0.067,None
2022-06-14,20,0.678,0.0,0.019,None
2022-06-14,21,0.438,0.0,0.0,None
2022-06-14,22,0.0,0.526,0.0,None
2022-06-14,23,0.0,0.495,0.0,None
2022-06-15,0,0.0,0.444,0.0,None
2022-06-15,1,0.0,0.407,0.0,None
2022-06-15,2,0.0,0.304,0.0,None
2022-06-15,3,0.0,0.268,0.0,None
2022-06-15,4,0.0,0.17,0.0,None
2022-06-15,5,0.0,0.174,0.0,None
2022-06-15,6,0.0,0.119,0.02,None
2022-06-15,7,0.0,0.287,0.06,None
2022-06-15,8,0.211,0.0,0.029,None
2022-06-15,9,0.153,0.0,0.336,Low
2022-06-15,10,0.451,0.0,0.443,Medium
2022-06-15,11,0.212,0.0,0.589,High
2022-06-15,12,0.06,0.0,0.339,Medium
2022-06-15,13,0.013,0.0,0.293,Medium
2022-06-15,14,0.0,0.0,0.286,Very High
2022-06-15,15,0.01,0.0,0.308,High
2022-06-15,16,0.061,0.0,0.289,Low
2022-06-15,17,0.029,0.0,0.254,Medium
2022-06-15,18,0.335,0.0,0.014,None
2022-06-15,19,0.357,0.0,0.012,None
2022-06-15,20,0.351,0.0,0.007,None
2022-06-15,21,0.355,0.0,0.0,None
2022-06-15,22,0.0,0.227,0.0,None
2022-06-15,23,0.0,0.223,0.0,None
2022-06-16,0,0.0,0.322,0.0,None
2022-06-16,1,0.0,0.303,0.0,None
2022-06-16,2,0.0,0.214,0.0,None
2022-06-16,3,0.0,0.285,0.0,None
2022-06-16,4,0.0,0.26,0.0,None
2022-06-16,5,0.0,0.261,0.0,None
2022-06-16,6,0.0,0.245,0.013,None
2022-06-16,7,0.0,0.251,0.025,None
2022-06-16,8,0.19,0.0,0.084,None
2022-06-16,9,0.199,0.0,0.176,None
2022-06-16,10,0.098,0.0,0.234,Low
2022-06-16,11,0.0,0.0,0.226,Medium
2022-06-16,12,0.134,0.0,0.141,Medium
2022-06-16,13,0.156,0.0,0.242,Medium
2022-06-16,14,0.19,0.0,0.499,Medium
2022-06-16,15,0.0,0.0,0.37,High
2022-06-16,16,0.144,0.0,0.351,Low
2022-06-16,17,0.187,0.0,0.218,None
2022-06-16,18,0.701,0.0,0.188,None
2022-06-16,19,0.524,0.0,0.114,None
2022-06-16,20,0.765,0.0,0.027,None
2022-06-16,21,0.442,0.0,0.0,None
2022-06-16,22,0.0,0.438,0.0,None
2022-06-16,23,0.0,0.456,0.0,None
2022-06-17,0,0.0,0.461,0.0,None
2022-06-17,1,0.0,0.451,0.0,None
2022-06-17,2,0.0,0.347,0.0,None
2022-06-17,3,0.0,0.312,0.0,None
2022-06-17,4,0.0,0.244,0.0,None
2022-06-17,5,0.0,0.202,0.0,None
2022-06-17,6,0.0,0.183,0.014,None
2022-06-17,7,0.0,0.253,0.158,None
2022-06-17,8,0.138,0.0,0.288,Low
2022-06-17,9,0.053,0.0,0.338,Medium
2022-06-17,10,0.0,0.0,0.288,Medium
2022-06-17,11,0.022,0.0,0.316,Medium
2022-06-17,12,0.0,0.0,0.317,Very High
2022-06-17,13,0.0,0.0,0.347,Very High
2022-06-17,14,0.0,0.0,0.289,Very High
2022-06-17,15,0.0,0.0,0.286,Very High
2022-06-17,16,0.0,0.0,0.32,High
2022-06-17,17,0.0,0.0,0.288,Medium
2022-06-17,18,0.022,0.0,0.232,Medium
2022-06-17,19,0.068,0.0,0.126,None
2022-06-17,20,0.199,0.0,0.018,None
2022-06-17,21,0.438,0.0,0.0,None
2022-06-17,22,0.0,0.26,0.0,None
2022-06-17,23,0.0,0.243,0.0,None
2022-06-18,0,0.0,0.365,0.0,None
2022-06-18,1,0.0,0.409,0.0,None
2022-06-18,2,0.0,0.341,0.0,None
2022-06-18,3,0.0,0.18,0.0,None
2022-06-18,4,0.0,0.19,0.0,None
2022-06-18,5,0.0,0.203,0.0,None
2022-06-18,6,0.0,0.295,0.0,None
2022-06-18,7,0.0,0.225,0.089,None
2022-06-18,8,0.041,0.0,0.244,Medium
2022-06-18,9,0.012,0.0,0.321,Medium
2022-06-18,10,0.27,0.0,0.27,Low
2022-06-18,11,0.018,0.0,0.239,Medium
2022-06-18,12,0.0,0.0,0.199,High
2022-06-18,13,0.0,0.0,0.255,High
2022-06-18,14,0.0,0.0,0.282,High
2022-06-18,15,0.0,0.0,0.329,High
2022-06-18,16,0.0,0.0,0.395,High
2022-06-18,17,0.109,0.0,0.322,Medium
2022-06-18,18,0.225,0.0,0.15,None
2022-06-18,19,0.387,0.0,0.1,None
2022-06-18,20,0.424,0.0,0.012,None
2022-06-18,21,0.586,0.0,0.0,None
2022-06-18,22,0.0,0.537,0.0,None
2022-06-18,23,0.0,0.604,0.0,None
2022-06-19,0,0.0,0.511,0.0,None
2022-06-19,1,0.0,0.34,0.0,None
2022-06-19,2,0.0,0.277,0.0,None
2022-06-19,3,0.0,0.259,0.0,None
2022-06-19,4,0.0,0.291,0.0,None
2022-06-19,5,0.0,0.289,0.0,None
2022-06-19,6,0.0,0.267,0.019,None
2022-06-19,7,0.0,0.089,0.114,None
2022-06-19,8,0.03,0.0,0.157,Medium
2022-06-19,9,0.008,0.0,0.19,High
2022-06-19,10,0.0,0.0,0.229,High
2022-06-19,11,0.179,0.0,0.445,Medium
2022-06-19,12,1.947,0.0,0.534,None
2022-06-19,13,1.318,0.0,0.616,None
2022-06-19,14,0.151,0.0,0.374,Medium
2022-06-19,15,0.37,0.0,0.542,Low
2022-06-19,16,1.015,0.0,0.058,None
2022-06-19,17,0.657,0.0,0.237,None
2022-06-19,18,0.164,0.0,0.143,None
2022-06-19,19,0.431,0.0,0.097,None
2022-06-19,20,0.509,0.0,0.011,None
2022-06-19,21,0.605,0.0,0.0,None
2022-06-19,22,0.0,0.509,0.0,None
2022-06-19,23,0.0,1.516,0.0,None
2022-06-20,0,0.0,0.416,0.0,None
2022-06-20,1,0.0,0.316,0.0,None
2022-06-20,2,0.0,0.268,0.0,None
2022-06-20,3,0.0,0.191,0.0,None
2022-06-20,4,0.0,0.209,0.0,None
2022-06-20,5,0.0,0.182,0.0,None
2022-06-20,6,0.0,0.169,0.011,None
2022-06-20,7,0.0,0.069,0.211,None
2022-06-20,8,0.055,0.0,0.357,Medium
2022-06-20,9,0.0,0.0,0.208,High
2022-06-20,10,0.0,0.0,0.19,High
2022-06-20,11,0.0,0.0,0.179,Medium
2022-06-20,12,0.0,0.0,0.191,Medium
2022-06-20,13,0.0,0.0,0.178,High
2022-06-20,14,0.0,0.0,0.191,High
2022-06-20,15,0.0,0.0,0.25,Very High
2022-06-20,16,0.0,0.0,0.276,High
2022-06-20,17,0.009,0.0,0.299,Medium
2022-06-20,18,0.089,0.0,0.337,Low
2022-06-20,19,1.034,0.0,0.107,None
2022-06-20,20,1.187,0.0,0.019,None
2022-06-20,21,0.519,0.0,0.0,None
2022-06-20,22,0.0,0.34,0.0,None
2022-06-20,23,0.0,0.337,0.0,None
2022-06-21,0,0.0,0.269,0.0,None
2022-06-21,1,0.0,0.237,0.0,None
2022-06-21,2,0.0,0.218,0.0,None
2022-06-21,3,0.0,0.196,0.0,None
2022-06-21,4,0.0,0.174,0.0,None
2022-06-21,5,0.0,0.176,0.0,None
2022-06-21,6,0.0,0.177,0.0,None
2022-06-21,7,0.0,0.254,0.043,None
2022-06-21,8,0.095,0.0,0.123,Low
2022-06-21,9,0.035,0.0,0.158,Low
2022-06-21,10,0.027,0.0,0.157,Medium
2022-06-21,11,0.144,0.0,0.134,Low
2022-06-21,12,0.0,0.0,0.213,High
2022-06-21,13,0.247,0.0,0.409,Low
2022-06-21,14,0.143,0.0,0.177,Low
2022-06-21,15,0.0,0.0,0.257,Medium
2022-06-21,16,0.036,0.0,0.242,Medium
2022-06-21,17,0.023,0.0,0.174,Medium
2022-06-21,18,0.051,0.0,0.144,None
2022-06-21,19,0.253,0.0,0.081,None
2022-06-21,20,0.156,0.0,0.028,None
2022-06-21,21,0.181,0.0,0.0,None
2022-06-21,22,0.0,0.387,0.0,None
2022-06-21,23,0.0,0.459,0.0,None
2022-06-22,0,0.0,0.354,0.0,None
2022-06-22,1,0.0,0.312,0.0,None
2022-06-22,2,0.0,0.333,0.0,None
2022-06-22,3,0.0,0.31,0.0,None
2022-06-22,4,0.0,0.181,0.0,None
2022-06-22,5,0.0,0.186,0.0,None
2022-06-22,6,0.0,0.167,0.023,None
2022-06-22,7,0.0,0.136,0.133,None
2022-06-22,8,0.0,0.0,0.207,Medium
2022-06-22,9,0.0,0.0,0.191,Medium
2022-06-22,10,0.0,0.0,0.184,Medium
2022-06-22,11,0.0,0.0,0.194,Very High
2022-06-22,12,0.0,0.0,0.3,Very High
2022-06-22,13,0.0,0.0,0.237,High
2022-06-22,14,0.0,0.0,0.199,High
2022-06-22,15,0.0,0.0,0.262,Very High
2022-06-22,16,0.0,0.0,0.221,High
2022-06-22,17,0.0,0.0,0.22,High
2022-06-22,18,0.086,0.0,0.211,Medium
2022-06-22,19,0.341,0.0,0.05,None
2022-06-22,20,0.625,0.0,0.029,None
2022-06-22,21,0.459,0.0,0.0,None
2022-06-22,22,0.0,0.416,0.0,None
2022-06-22,23,0.0,0.424,0.0,None
2022-06-23,0,0.0,0.287,0.0,None
2022-06-23,1,0.0,0.489,0.0,None
2022-06-23,2,0.0,0.284,0.0,None
2022-06-23,3,0.0,0.225,0.0,None
2022-06-23,4,0.0,0.244,0.0,None
2022-06-23,5,0.0,0.2,0.0,None
2022-06-23,6,0.0,0.186,0.006,None
2022-06-23,7,0.0,0.171,0.012,None
2022-06-23,8,0.168,0.0,0.009,None
2022-06-23,9,0.244,0.0,0.015,None
2022-06-23,10,0.147,0.0,0.059,None
2022-06-23,11,0.054,0.0,0.146,Low
2022-06-23,12,0.096,0.0,0.139,None
2022-06-23,13,0.034,0.0,0.28,Medium
2022-06-23,14,0.05,0.0,0.282,Medium
2022-06-23,15,0.001,0.0,0.343,Medium
2022-06-23,16,0.258,0.0,0.251,None
2022-06-23,17,0.263,0.0,0.189,None
2022-06-23,18,1.302,0.0,0.044,None
2022-06-23,19,1.159,0.0,0.03,None
2022-06-23,20,0.68,0.0,0.018,None
2022-06-23,21,0.432,0.0,0.0,None
2022-06-23,22,0.0,0.448,0.0,None
2022-06-23,23,0.0,0.378,0.0,None
2022-06-24,0,0.0,0.338,0.0,None
2022-06-24,1,0.0,0.228,0.0,None
2022-06-24,2,0.0,0.201,0.0,None
2022-06-24,3,0.0,0.187,0.0,None
2022-06-24,4,0.0,0.185,0.0,None
2022-06-24,5,0.0,0.192,0.0,None
2022-06-24,6,0.0,0.198,0.002,None
2022-06-24,7,0.0,0.16,0.044,None
2022-06-24,8,0.036,0.0,0.187,Low
2022-06-24,9,0.127,0.0,0.178,Medium
2022-06-24,10,0.0,0.0,0.203,High
2022-06-24,11,0.0,0.0,0.197,High
2022-06-24,12,0.246,0.0,0.608,High
2022-06-24,13,0.477,0.0,0.555,Medium
2022-06-24,14,0.037,0.0,0.498,Medium
2022-06-24,15,0.04,0.0,0.623,Medium
2022-06-24,16,0.207,0.0,0.499,Medium
2022-06-24,17,0.071,0.0,0.394,Low
2022-06-24,18,0.492,0.0,0.249,None
2022-06-24,19,0.426,0.0,0.086,None
2022-06-24,20,0.586,0.0,0.011,None
2022-06-24,21,0.721,0.0,0.0,None
2022-06-24,22,0.0,0.535,0.0,None
2022-06-24,23,0.0,0.502,0.0,None
2022-06-25,0,0.0,0.363,0.0,None
2022-06-25,1,0.0,0.37,0.0,None
2022-06-25,2,0.0,0.365,0.0,None
2022-06-25,3,0.0,0.202,0.0,None
2022-06-25,4,0.0,0.178,0.0,None
2022-06-25,5,0.0,0.169,0.0,None
2022-06-25,6,0.0,0.153,0.019,None
2022-06-25,7,0.0,0.037,0.146,Medium
2022-06-25,8,0.0,0.0,0.194,High
2022-06-25,9,0.0,0.0,0.271,High
2022-06-25,10,0.0,0.0,0.195,High
2022-06-25,11,0.199,0.0,0.427,Medium
2022-06-25,12,0.0,0.0,0.551,High
2022-06-25,13,0.0,0.0,0.392,High
2022-06-25,14,0.109,0.0,0.423,High
2022-06-25,15,0.257,0.0,0.583,Medium
2022-06-25,16,0.0,0.0,0.211,High
2022-06-25,17,0.0,0.0,0.322,High
2022-06-25,18,0.038,0.0,0.251,Medium
2022-06-25,19,0.21,0.0,0.056,None
2022-06-25,20,0.48,0.0,0.013,None
2022-06-25,21,0.351,0.0,0.0,None
2022-06-25,22,0.0,0.414,0.0,None
2022-06-25,23,0.0,0.464,0.0,None
2022-06-26,0,0.0,0.401,0.0,None
2022-06-26,1,0.0,0.431,0.0,None
2022-06-26,2,0.0,0.302,0.0,None
2022-06-26,3,0.0,0.261,0.0,None
2022-06-26,4,0.0,0.334,0.0,None
2022-06-26,5,0.0,0.239,0.0,None
2022-06-26,6,0.0,0.181,0.009,None
2022-06-26,7,0.0,0.038,0.157,Medium
2022-06-26,8,0.0,0.0,0.195,High
2022-06-26,9,0.0,0.0,0.201,High
2022-06-26,10,0.0,0.0,0.202,Very High
2022-06-26,11,0.468,0.0,0.483,High
2022-06-26,12,0.591,0.0,0.856,None
2022-06-26,13,0.537,0.0,0.906,None
2022-06-26,14,0.593,0.0,0.608,Medium
2022-06-26,15,0.04,0.0,0.613,High
2022-06-26,16,0.517,0.0,0.588,None
2022-06-26,17,0.037,0.0,0.535,Medium
2022-06-26,18,0.207,0.0,0.328,None
2022-06-26,19,1.227,0.0,0.054,None
2022-06-26,20,0.805,0.0,0.014,None
2022-06-26,21,0.705,0.0,0.0,None
2022-06-26,22,0.0,0.47,0.0,None
2022-06-26,23,0.0,0.449,0.0,None
2022-06-27,0,0.0,0.483,0.0,None
2022-06-27,1,0.0,0.334,0.0,None
2022-06-27,2,0.0,0.254,0.0,None
2022-06-27,3,0.0,0.184,0.0,None
2022-06-27,4,0.0,0.179,0.0,None
2022-06-27,5,0.0,0.191,0.0,None
2022-06-27,6,0.0,0.177,0.017,None
2022-06-27,7,0.0,0.207,0.203,None
2022-06-27,8,0.0,0.0,0.251,Medium
2022-06-27,9,0.0,0.0,0.247,High
2022-06-27,10,0.0,0.0,0.195,Very High
2022-06-27,11,0.0,0.0,0.198,Very High
2022-06-27,12,0.0,0.0,0.194,Very High
2022-06-27,13,0.0,0.0,0.189,Very High
2022-06-27,14,0.0,0.0,0.227,Very High
2022-06-27,15,0.0,0.0,0.302,Very High
2022-06-27,16,0.063,0.0,0.428,High
2022-06-27,17,0.0,0.0,0.206,High
2022-06-27,18,0.714,0.0,0.28,Low
2022-06-27,19,0.711,0.0,0.048,None
2022-06-27,20,0.655,0.0,0.012,None
2022-06-27,21,0.587,0.0,0.0,None
2022-06-27,22,0.0,0.637,0.0,None
2022-06-27,23,0.0,0.626,0.0,None
2022-06-28,0,0.0,0.599,0.0,None
2022-06-28,1,0.0,0.431,0.0,None
2022-06-28,2,0.0,0.441,0.0,None
2022-06-28,3,0.0,0.272,0.0,None
2022-06-28,4,0.0,0.213,0.0,None
2022-06-28,5,0.0,0.182,0.0,None
2022-06-28,6,0.0,0.164,0.017,None
2022-06-28,7,0.0,0.105,0.195,Low
2022-06-28,8,0.0,0.0,0.223,High
2022-06-28,9,0.0,0.0,0.2,High
2022-06-28,10,0.0,0.0,0.213,Very High
2022-06-28,11,0.0,0.0,0.191,Very High
2022-06-28,12,0.0,0.0,0.189,Very High
2022-06-28,13,0.0,0.0,0.199,Very High
2022-06-28,14,0.0,0.0,0.201,Very High
2022-06-28,15,0.0,0.0,0.51,High
2022-06-28,16,0.0,0.0,0.289,High
2022-06-28,17,0.0,0.0,0.195,High
2022-06-28,18,0.018,0.0,0.165,Medium
2022-06-28,19,1.352,0.0,0.042,None
2022-06-28,20,0.759,0.0,0.01,None
2022-06-28,21,0.26,0.0,0.0,None
2022-06-28,22,0.0,0.304,0.0,None
2022-06-28,23,0.0,0.381,0.0,None
2022-06-29,0,0.0,0.226,0.0,None
2022-06-29,1,0.0,0.173,0.0,None
2022-06-29,2,0.0,0.175,0.0,None
2022-06-29,3,0.0,0.179,0.0,None
2022-06-29,4,0.0,0.183,0.0,None
2022-06-29,5,0.0,0.183,0.0,None
2022-06-29,6,0.0,0.171,0.008,None
2022-06-29,7,0.0,0.224,0.148,None
2022-06-29,8,0.099,0.0,0.281,Medium
2022-06-29,9,0.0,0.0,0.185,High
2022-06-29,10,0.0,0.0,0.191,Very High
2022-06-29,11,0.0,0.0,0.195,Very High
2022-06-29,12,0.0,0.0,0.276,Very High
2022-06-29,13,0.0,0.0,0.218,High
2022-06-29,14,0.0,0.0,0.193,Very High
2022-06-29,15,0.359,0.0,0.474,High
2022-06-29,16,0.67,0.0,0.659,Medium
2022-06-29,17,0.13,0.0,0.438,Medium
2022-06-29,18,0.0,0.0,0.21,Medium
2022-06-29,19,0.092,0.0,0.124,None
2022-06-29,20,0.423,0.0,0.048,None
2022-06-29,21,0.606,0.0,0.001,None
2022-06-29,22,0.0,0.408,0.0,None
2022-06-29,23,0.0,0.307,0.0,None
2022-06-30,0,0.0,0.262,0.0,None
2022-06-30,1,0.0,0.264,0.0,None
2022-06-30,2,0.0,0.269,0.0,None
2022-06-30,3,0.0,0.366,0.0,None
2022-06-30,4,0.0,0.184,0.0,None
2022-06-30,5,0.0,0.181,0.0,None
2022-06-30,6,0.0,0.162,0.016,None
2022-06-30,7,0.0,0.151,0.136,Low
2022-06-30,8,0.0,0.0,0.181,High
2022-06-30,9,0.0,0.0,0.181,High
2022-06-30,10,0.0,0.0,0.187,Very High
2022-06-30,11,0.0,0.0,0.191,Very High
2022-06-30,12,0.0,0.0,0.202,Very High
2022-06-30,13,0.0,0.0,0.334,Very High
2022-06-30,14,0.0,0.0,0.619,High
2022-06-30,15,0.0,0.0,0.253,Very High
2022-06-30,16,0.0,0.0,0.206,Very High
2022-06-30,17,0.0,0.0,0.194,High
2022-06-30,18,0.015,0.0,0.167,Medium
2022-06-30,19,0.155,0.0,0.049,None
2022-06-30,20,0.185,0.0,0.011,None
2022-06-30,21,0.202,0.0,0.0,None
2022-06-30,22,0.0,0.482,0.0,None
2022-06-30,23,0.0,0.334,0.0,None
2022-07-01,0,0.0,0.354,0.0,None
2022-07-01,1,0.0,0.467,0.0,None
2022-07-01,2,0.0,0.377,0.0,None
2022-07-01,3,0.0,0.222,0.0,None
2022-07-01,4,0.0,0.205,0.0,None
2022-07-01,5,0.0,0.182,0.0,None
2022-07-01,6,0.0,0.164,0.015,None
2022-07-01,7,0.0,0.062,0.149,Medium
2022-07-01,8,0.124,0.0,0.364,Medium
2022-07-01,9,0.0,0.0,0.245,High
2022-07-01,10,0.0,0.0,0.25,Very High
2022-07-01,11,0.0,0.0,0.47,Very High
2022-07-01,12,0.0,0.0,0.252,Very High
2022-07-01,13,0.0,0.0,0.191,Very High
2022-07-01,14,0.0,0.0,0.202,Very High
2022-07-01,15,0.0,0.0,0.304,Very High
2022-07-01,16,0.0,0.0,0.297,High
2022-07-01,17,0.0,0.0,0.281,High
2022-07-01,18,0.209,0.0,0.237,Medium
2022-07-01,19,1.673,0.0,0.044,None
2022-07-01,20,0.402,0.0,0.011,None
2022-07-01,21,0.269,0.0,0.0,None
2022-07-01,22,0.0,0.257,0.0,None
2022-07-01,23,0.0,0.279,0.0,None
2022-07-02,0,0.0,0.234,0.0,None
2022-07-02,1,0.0,0.419,0.0,None
2022-07-02,2,0.0,0.312,0.0,None
2022-07-02,3,0.0,0.194,0.0,None
2022-07-02,4,0.0,0.223,0.0,None
2022-07-02,5,0.0,0.191,0.0,None
2022-07-02,6,0.0,0.172,0.018,None
2022-07-02,7,0.0,0.068,0.121,Low
2022-07-02,8,0.0,0.0,0.198,Medium
2022-07-02,9,0.0,0.0,0.188,High
2022-07-02,10,0.229,0.0,0.713,High
2022-07-02,11,0.0,0.0,0.322,High
2022-07-02,12,0.0,0.0,0.225,Very High
2022-07-02,13,0.0,0.0,0.247,High
2022-07-02,14,0.073,0.0,0.546,High
2022-07-02,15,0.0,0.0,0.34,Very High
2022-07-02,16,0.248,0.0,0.647,Medium
2022-07-02,17,0.0,0.0,0.353,Medium
2022-07-02,18,0.388,0.0,0.272,Low
2022-07-02,19,1.255,0.0,0.056,None
2022-07-02,20,0.651,0.0,0.016,None
2022-07-02,21,0.617,0.0,0.0,None
2022-07-02,22,0.0,0.499,0.0,None
2022-07-02,23,0.0,0.4,0.0,None
2022-07-03,0,0.0,0.283,0.0,None
2022-07-03,1,0.0,0.243,0.0,None
2022-07-03,2,0.0,0.336,0.0,None
2022-07-03,3,0.0,0.293,0.0,None
2022-07-03,4,0.0,0.195,0.0,None
2022-07-03,5,0.0,0.182,0.0,None
2022-07-03,6,0.0,0.176,0.0,None
2022-07-03,7,0.0,0.17,0.023,None
2022-07-03,8,0.155,0.0,0.092,None
2022-07-03,9,0.089,0.0,0.128,None
2022-07-03,10,0.14,0.0,0.172,Low
2022-07-03,11,1.11,0.0,0.632,None
2022-07-03,12,0.75,0.0,0.766,Medium
2022-07-03,13,0.0,0.0,0.438,High
2022-07-03,14,0.0,0.0,0.333,High
