Normal (kWh),Economic (kWh),Self-consumption (kWh),Injection,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_broken clouds,weather_few clouds,weather_heavy intensity rain,weather_light rain,weather_moderate rain,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,hour,day_of_year,rain_binary
0.0,0.0,0.312,High,17.87,17.72,14.72,17.93,1023,77,0.41,0.0,27,False,False,False,False,False,False,True,False,9,105,False
0.0,0.0,0.372,High,18.87,18.74,15.72,19.79,1023,74,0.56,0.0,47,False,False,False,False,False,False,True,False,10,105,False
0.0,0.0,0.491,Very High,20.98,20.88,15.72,22.57,1023,67,0.81,0.0,17,False,True,False,False,False,False,False,False,11,105,False
0.648,0.0,1.191,Low,22.6,22.59,16.72,24.23,1022,64,1.16,0.0,5,False,False,False,False,False,False,False,True,12,105,False
0.0,0.0,0.489,Very High,24.17,24.1,16.72,25.34,1022,56,1.61,0.0,9,False,False,False,False,False,False,False,True,13,105,False
0.0,0.0,0.275,Very High,24.62,24.52,16.72,25.9,1022,53,2.02,0.0,72,True,False,False,False,False,False,False,False,14,105,False
0.0,0.0,0.296,Very High,24.61,24.59,16.72,25.9,1021,56,2.12,0.0,98,False,False,False,False,False,True,False,False,15,105,False
0.0,0.0,0.592,Medium,23.68,23.59,17.72,25.9,1021,57,2.15,0.0,91,False,False,False,False,False,True,False,False,16,105,False
0.0,0.0,0.342,Medium,23.35,23.07,16.72,23.48,1021,51,2.37,0.0,91,False,False,False,False,False,True,False,False,17,105,False
0.15,0.0,0.176,Low,22.54,22.23,15.72,22.93,1021,53,2.28,0.0,56,True,False,False,False,False,False,False,False,18,105,False
0.309,0.0,0.019,None,18.32,18.22,13.72,19.34,1022,77,1.88,0.0,0,False,False,False,False,False,False,False,True,19,105,False
0.434,0.0,0.0,None,15.0,14.67,13.72,19.23,1022,81,1.5,0.0,0,False,False,False,False,False,False,False,True,20,105,False
0.74,0.0,0.0,None,13.78,13.46,12.72,18.12,1023,86,1.45,0.0,0,False,False,False,False,False,False,False,True,21,105,False
0.0,0.394,0.0,None,12.55,12.16,10.72,16.45,1023,88,1.32,0.0,0,False,False,False,False,False,False,False,True,22,105,False
0.0,0.547,0.0,None,16.0,15.74,12.72,16.26,1023,80,0.97,0.0,17,False,True,False,False,False,False,False,False,23,105,False
0.0,0.479,0.0,None,15.24,14.96,12.23,15.7,1023,82,0.46,0.0,100,False,False,False,False,False,True,False,False,0,106,False
0.0,0.38,0.0,None,13.95,13.62,11.68,14.04,1023,85,0.82,0.0,100,False,False,False,False,False,True,False,False,1,106,False
0.0,0.287,0.0,None,13.43,13.13,12.72,13.48,1023,88,1.32,0.0,100,False,False,False,False,False,True,False,False,2,106,False
0.0,0.358,0.0,None,12.86,12.55,11.12,12.93,1023,90,1.59,0.0,100,False,False,False,False,False,True,False,False,3,106,False
0.0,0.322,0.0,None,13.37,13.09,11.12,13.48,1023,89,1.53,0.0,100,False,False,False,False,False,True,False,False,4,106,False
0.0,0.252,0.0,None,13.35,13.04,11.12,13.48,1023,88,1.99,0.0,100,False,False,False,False,False,True,False,False,5,106,False
0.0,0.263,0.0,None,12.86,12.5,10.57,12.93,1023,88,2.12,0.0,100,False,False,False,False,False,True,False,False,6,106,False
0.0,0.245,0.029,None,12.86,12.55,10.57,12.93,1023,90,1.86,0.0,100,False,False,False,False,False,True,False,False,7,106,False
0.162,0.0,0.116,None,15.15,14.94,11.72,15.15,1024,85,1.25,0.0,85,False,False,False,False,False,True,False,False,8,106,False
0.035,0.0,0.258,Low,17.85,17.91,12.72,18.56,1024,85,1.22,0.0,67,True,False,False,False,False,False,False,False,9,106,False
0.0,0.0,0.263,High,19.7,19.84,14.72,21.45,1024,81,0.67,0.0,56,True,False,False,False,False,False,False,False,10,106,False
0.177,0.0,0.775,High,17.8,17.65,16.72,23.68,1024,77,1.07,0.0,40,False,False,False,False,False,False,True,False,11,106,False
0.0,0.0,0.33,Very High,22.1,21.85,21.12,24.79,1023,57,1.58,0.0,16,False,True,False,False,False,False,False,False,12,106,False
0.0,0.0,0.298,Very High,23.58,23.35,15.72,25.9,1023,52,2.04,0.0,22,False,True,False,False,False,False,False,False,13,106,False
0.0,0.0,0.299,Very High,24.56,24.46,15.72,26.45,1022,53,2.78,0.0,57,True,False,False,False,False,False,False,False,14,106,False
0.028,0.0,0.75,High,25.01,24.82,15.72,26.45,1022,48,3.4,0.0,83,True,False,False,False,False,False,False,False,15,106,False
0.0,0.0,0.544,High,23.87,23.8,14.72,26.45,1021,57,3.39,0.0,96,False,False,False,False,False,True,False,False,16,106,False
0.534,0.0,0.55,None,21.38,21.19,15.72,25.34,1021,62,3.09,0.0,81,True,False,False,False,False,False,False,False,17,106,False
0.419,0.0,0.187,None,20.81,20.54,14.72,23.12,1022,61,2.53,0.0,42,False,False,False,False,False,False,True,False,18,106,False
1.543,0.0,0.028,None,18.69,18.44,13.72,20.9,1022,70,1.66,0.0,0,False,False,False,False,False,False,False,True,19,106,False
1.131,0.0,0.001,None,16.58,16.25,12.72,18.68,1022,75,1.65,0.0,1,False,False,False,False,False,False,False,True,20,106,False
1.21,0.0,0.0,None,16.02,15.77,12.72,17.57,1022,80,1.74,0.0,6,False,False,False,False,False,False,False,True,21,106,False
0.0,0.594,0.0,None,14.46,14.18,12.23,16.45,1022,85,1.13,0.0,57,True,False,False,False,False,False,False,False,22,106,False
0.0,0.393,0.0,None,13.94,13.69,11.68,15.34,1022,88,0.98,0.0,82,True,False,False,False,False,False,False,False,23,106,False
0.0,0.283,0.0,None,13.95,13.62,11.68,14.23,1022,85,0.6,0.0,96,False,False,False,False,False,True,False,False,0,107,False
0.0,0.279,0.0,None,13.44,13.11,12.72,13.68,1021,87,0.62,0.0,100,False,False,False,False,False,True,False,False,1,107,False
0.0,0.299,0.0,None,12.92,12.59,12.72,13.12,1021,89,0.96,0.0,100,False,False,False,False,False,True,False,False,2,107,False
0.0,0.284,0.0,None,11.89,11.51,11.68,12.88,1020,91,0.96,0.0,100,False,False,False,False,False,True,False,False,3,107,False
0.0,0.264,0.0,None,11.36,10.95,11.26,12.72,1021,92,0.99,0.0,100,False,False,False,False,False,True,False,False,4,107,False
0.0,0.298,0.0,None,11.31,10.9,11.12,12.32,1020,92,1.13,0.0,100,False,False,False,False,False,True,False,False,5,107,False
0.0,0.324,0.0,None,10.21,9.71,10.15,11.77,1020,93,1.08,0.0,100,False,False,False,False,False,True,False,False,6,107,False
0.0,0.27,0.011,None,12.22,11.93,10.57,12.72,1021,93,1.24,0.0,100,False,False,False,False,False,True,False,False,7,107,False
0.206,0.0,0.066,None,12.92,12.72,11.77,12.93,1021,94,1.26,0.0,100,False,False,False,False,False,True,False,False,8,107,False
0.106,0.0,0.188,None,15.11,15.05,13.72,15.15,1021,91,2.14,0.0,96,False,False,False,False,False,True,False,False,9,107,False
0.038,0.0,0.365,Low,17.21,17.15,13.72,19.79,1021,83,1.63,0.0,90,False,False,False,False,False,True,False,False,10,107,False
0.141,0.0,0.343,High,14.36,13.78,13.72,23.68,1021,74,2.15,0.0,79,True,False,False,False,False,False,False,False,11,107,False
0.0,0.0,0.309,Very High,16.42,15.92,15.72,24.23,1020,69,2.77,0.0,77,True,False,False,False,False,False,False,False,12,107,False
0.0,0.0,0.293,Very High,21.58,21.52,16.72,24.79,1019,66,3.55,0.0,82,True,False,False,False,False,False,False,False,13,107,False
0.0,0.0,0.294,Very High,22.59,22.6,16.72,24.79,1019,65,4.36,0.0,80,True,False,False,False,False,False,False,False,14,107,False
0.0,0.0,0.456,High,23.16,23.25,18.72,25.34,1018,66,4.8,0.0,54,True,False,False,False,False,False,False,False,15,107,False
0.0,0.0,0.51,High,24.13,24.03,17.72,24.79,1018,55,4.9,0.0,45,False,False,False,False,False,False,True,False,16,107,False
0.013,0.0,0.476,Low,24.05,24.0,16.72,24.59,1018,57,4.72,0.0,33,False,False,False,False,False,False,True,False,17,107,False
0.322,0.0,0.188,None,23.0,22.82,16.72,23.48,1018,56,4.16,0.0,24,False,True,False,False,False,False,False,False,18,107,False
0.79,0.0,0.027,None,16.26,15.85,14.72,19.54,1018,73,3.85,0.0,26,False,False,False,False,False,False,True,False,19,107,False
1.15,0.0,0.0,None,14.87,14.45,13.72,17.32,1018,78,3.84,0.0,30,False,False,False,False,False,False,True,False,20,107,False
1.006,0.0,0.0,None,14.51,14.11,13.72,16.21,1019,80,3.84,0.0,16,False,True,False,False,False,False,False,False,21,107,False
0.0,0.81,0.0,None,14.48,14.12,13.72,16.45,1018,82,3.33,0.0,0,False,False,False,False,False,False,False,True,22,107,False
0.0,1.643,0.0,None,14.2,13.82,13.72,15.34,1019,82,2.88,0.0,0,False,False,False,False,False,False,False,True,23,107,False
0.0,0.685,0.0,None,13.42,13.01,12.72,14.54,1018,84,2.57,0.0,0,False,False,False,False,False,False,False,True,0,108,False
0.0,0.354,0.0,None,13.21,12.81,12.72,13.99,1018,85,2.18,0.0,0,False,False,False,False,False,False,False,True,1,108,False
0.0,0.342,0.0,None,14.4,13.98,11.72,14.59,1017,80,2.07,0.0,0,False,False,False,False,False,False,False,True,2,108,False
0.0,0.358,0.0,None,13.88,13.41,11.45,14.04,1017,80,2.22,0.0,0,False,False,False,False,False,False,False,True,3,108,False
0.0,0.304,0.0,None,11.38,10.85,10.34,12.32,1017,87,2.08,0.0,0,False,False,False,False,False,False,False,True,4,108,False
0.0,0.267,0.0,None,13.22,12.61,9.72,13.48,1017,77,2.1,0.0,0,False,False,False,False,False,False,False,True,5,108,False
0.0,0.263,0.0,None,12.19,11.68,9.72,12.37,1017,85,2.29,0.0,0,False,False,False,False,False,False,False,True,6,108,False
0.0,0.187,0.089,None,13.26,12.65,10.57,13.48,1017,77,2.8,0.0,0,False,False,False,False,False,False,False,True,7,108,False
0.001,0.0,0.299,Medium,16.06,15.63,12.23,16.26,1017,73,2.75,0.0,0,False,False,False,False,False,False,False,True,8,108,False
0.0,0.0,0.41,High,15.59,15.08,13.72,15.7,1018,72,3.36,0.0,0,False,False,False,False,False,False,False,True,9,108,False
0.0,0.0,0.473,High,17.82,17.38,15.34,17.93,1018,66,2.73,0.0,0,False,False,False,False,False,False,False,True,10,108,False
0.374,0.0,0.801,High,19.44,19.01,16.72,19.59,1017,60,2.83,0.0,1,False,False,False,False,False,False,False,True,11,108,False
0.772,0.0,1.191,Low,20.68,20.24,19.23,20.7,1017,55,3.62,0.0,0,False,False,False,False,False,False,False,True,12,108,False
0.0,0.0,0.566,High,20.96,20.44,15.72,21.26,1016,51,4.69,0.0,15,False,True,False,False,False,False,False,False,13,108,False
0.0,0.0,0.519,High,21.42,20.95,15.72,21.82,1016,51,6.29,0.0,24,False,True,False,False,False,False,False,False,14,108,False
0.0,0.0,0.715,Medium,19.85,19.51,15.72,20.15,1016,62,7.06,0.0,15,False,True,False,False,False,False,False,False,15,108,False
0.003,0.0,0.679,Medium,18.32,17.93,15.72,18.48,1016,66,7.19,0.0,10,False,False,False,False,False,False,False,True,16,108,False
0.063,0.0,0.487,Medium,17.83,17.34,14.23,18.43,1016,64,6.38,0.0,4,False,False,False,False,False,False,False,True,17,108,False
0.382,0.0,0.179,None,17.22,16.75,13.12,17.37,1016,67,5.86,0.0,4,False,False,False,False,False,False,False,True,18,108,False
0.46,0.0,0.063,None,15.09,14.43,12.57,15.66,1017,68,5.82,0.0,13,False,True,False,False,False,False,False,False,19,108,False
1.75,0.0,0.0,None,13.46,12.72,12.57,13.99,1018,71,5.55,0.0,10,False,False,False,False,False,False,False,True,20,108,False
0.658,0.0,0.0,None,12.86,12.08,11.72,12.93,1019,72,5.45,0.0,5,False,False,False,False,False,False,False,True,21,108,False
0.0,0.719,0.0,None,11.92,11.02,11.45,12.32,1019,71,4.94,0.0,54,True,False,False,False,False,False,False,False,22,108,False
0.0,0.676,0.0,None,11.14,10.16,10.72,11.77,1019,71,5.26,0.0,33,False,False,False,False,False,False,True,False,23,108,False
0.0,0.571,0.0,None,10.69,9.69,10.57,10.9,1019,72,5.2,0.0,26,False,False,False,False,False,False,True,False,0,109,False
0.0,0.442,0.0,None,10.15,9.13,9.72,10.9,1019,73,4.91,0.0,8,False,False,False,False,False,False,False,True,1,109,False
0.0,0.451,0.0,None,11.13,10.2,9.45,11.26,1019,73,4.74,0.0,33,False,False,False,False,False,False,True,False,2,109,False
0.0,0.398,0.0,None,10.6,9.62,9.45,10.7,1019,73,4.86,0.0,47,False,False,False,False,False,False,True,False,3,109,False
0.0,0.358,0.0,None,10.55,9.62,8.72,10.7,1018,75,4.89,0.0,60,True,False,False,False,False,False,False,False,4,109,False
0.0,0.334,0.0,None,10.53,9.57,8.72,10.7,1018,74,4.75,0.0,58,True,False,False,False,False,False,False,False,5,109,False
0.0,0.346,0.0,None,10.08,9.08,8.9,10.34,1018,74,4.51,0.0,53,True,False,False,False,False,False,False,False,6,109,False
0.0,0.927,0.102,None,11.12,10.06,9.45,11.26,1019,68,4.55,0.0,14,False,True,False,False,False,False,False,False,7,109,False
0.223,0.0,0.301,Medium,12.32,11.17,10.57,12.37,1019,60,5.71,0.0,20,False,True,False,False,False,False,False,False,8,109,False
0.0,0.0,0.271,High,12.92,11.81,12.23,12.93,1019,59,6.64,0.0,54,True,False,False,False,False,False,False,False,9,109,False
0.0,0.0,0.273,Very High,14.02,12.94,12.01,14.04,1019,56,6.13,0.0,86,False,False,False,False,False,True,False,False,10,109,False
0.0,0.0,0.265,High,14.62,13.57,12.01,16.77,1019,55,6.55,0.0,81,True,False,False,False,False,False,False,False,11,109,False
0.0,0.0,0.258,High,15.74,14.7,14.23,17.32,1019,51,6.7,0.0,98,False,False,False,False,False,True,False,False,12,109,False
0.0,0.0,0.266,High,16.83,15.85,15.67,17.88,1018,49,6.83,0.0,67,True,False,False,False,False,False,False,False,13,109,False
0.0,0.0,0.617,High,16.15,15.15,13.72,16.77,1018,51,7.12,0.0,38,False,False,False,False,False,False,True,False,14,109,False
0.016,0.0,0.403,Medium,13.57,12.81,13.48,15.66,1018,70,7.24,0.0,36,False,False,False,False,False,False,True,False,15,109,False
0.087,0.0,0.341,Low,14.02,13.12,12.72,15.57,1017,63,6.66,0.0,9,False,False,False,False,False,False,False,True,16,109,False
0.082,0.0,0.339,Medium,14.51,13.37,11.45,15.1,1017,52,6.42,0.0,11,False,True,False,False,False,False,False,False,17,109,False
0.79,0.0,0.144,None,12.94,11.88,12.72,13.99,1017,61,6.42,0.0,33,False,False,False,False,False,False,True,False,18,109,False
0.788,0.0,0.019,None,11.87,10.78,10.34,13.43,1017,64,5.94,0.0,14,False,True,False,False,False,False,False,False,19,109,False
0.774,0.0,0.0,None,10.71,9.48,10.57,11.77,1018,63,5.45,0.0,3,False,False,False,False,False,False,False,True,20,109,False
0.387,0.0,0.0,None,9.68,7.26,8.68,10.72,1018,65,4.81,0.0,2,False,False,False,False,False,False,False,True,21,109,False
0.0,0.578,0.0,None,9.11,6.6,8.68,10.1,1018,73,4.69,0.0,19,False,True,False,False,False,False,False,False,22,109,False
0.0,0.506,0.0,None,8.53,5.94,8.48,9.54,1018,74,4.56,0.0,9,False,False,False,False,False,False,False,True,23,109,False
0.0,0.588,0.0,None,7.96,5.49,7.72,9.23,1018,78,4.01,0.0,5,False,False,False,False,False,False,False,True,0,110,False
0.0,0.694,0.0,None,8.47,6.25,7.79,9.23,1017,76,3.75,0.0,2,False,False,False,False,False,False,False,True,1,110,False
0.0,0.55,0.0,None,7.87,5.56,6.72,9.23,1017,76,3.67,0.0,0,False,False,False,False,False,False,False,True,2,110,False
0.0,0.478,0.0,None,7.38,5.03,6.68,7.89,1016,77,3.54,0.0,1,False,False,False,False,False,False,False,True,3,110,False
0.0,0.292,0.0,None,7.49,5.17,6.68,9.23,1016,78,3.53,0.0,3,False,False,False,False,False,False,False,True,4,110,False
0.0,0.276,0.0,None,7.49,5.01,6.68,9.23,1016,78,3.83,0.0,0,False,False,False,False,False,False,False,True,5,110,False
0.0,0.263,0.0,None,6.81,4.11,6.68,8.12,1016,79,3.95,0.0,2,False,False,False,False,False,False,False,True,6,110,False
0.0,1.048,0.098,None,8.97,6.68,7.32,9.04,1017,71,4.11,0.0,3,False,False,False,False,False,False,False,True,7,110,False
0.044,0.0,0.271,Medium,11.21,10.11,9.23,11.26,1017,66,5.88,0.0,36,False,False,False,False,False,False,True,False,8,110,False
0.0,0.0,0.259,High,12.33,11.21,10.34,12.37,1017,61,6.18,0.0,62,True,False,False,False,False,False,False,False,9,110,False
0.0,0.0,0.52,High,13.48,12.32,10.9,13.72,1017,55,6.98,0.0,46,False,False,False,False,False,False,True,False,10,110,False
0.0,0.0,0.283,Very High,14.61,13.48,14.45,15.66,1016,52,6.82,0.0,76,True,False,False,False,False,False,False,False,11,110,False
0.0,0.0,0.276,Very High,15.18,14.03,13.68,16.77,1016,49,6.55,0.0,87,False,False,False,False,False,True,False,False,12,110,False
0.0,0.0,0.276,Very High,15.08,13.9,13.72,15.57,1016,48,6.34,0.0,75,True,False,False,False,False,False,False,False,13,110,False
0.0,0.0,0.26,Very High,16.81,15.77,15.57,17.32,1016,47,5.99,0.0,7,False,False,False,False,False,False,False,True,14,110,False
0.0,0.0,0.26,Very High,16.98,15.73,14.72,17.37,1016,38,5.79,0.0,2,False,False,False,False,False,False,False,True,15,110,False
0.0,0.0,0.272,High,17.41,16.25,13.72,17.93,1015,40,6.37,0.0,11,False,True,False,False,False,False,False,False,16,110,False
0.0,0.0,0.266,Medium,17.37,16.23,13.72,17.93,1016,41,6.48,0.0,22,False,True,False,False,False,False,False,False,17,110,False
0.139,0.0,0.167,Low,16.53,15.39,12.72,16.82,1015,44,5.24,0.0,0,False,False,False,False,False,False,False,True,18,110,False
0.309,0.0,0.025,None,12.91,11.8,12.33,13.43,1016,59,4.16,0.0,0,False,False,False,False,False,False,False,True,19,110,False
0.688,0.0,0.0,None,11.91,10.83,11.12,12.32,1016,64,4.04,0.0,0,False,False,False,False,False,False,False,True,20,110,False
0.437,0.0,0.0,None,10.89,9.81,10.57,11.22,1016,68,4.02,0.0,0,False,False,False,False,False,False,False,True,21,110,False
0.0,0.406,0.0,None,10.7,9.68,10.01,10.72,1017,71,3.86,0.0,0,False,False,False,False,False,False,False,True,22,110,False
0.0,0.346,0.0,None,9.87,8.41,8.12,10.11,1017,77,2.91,0.0,0,False,False,False,False,False,False,False,True,23,110,False
0.0,0.343,0.0,None,9.15,7.94,8.12,10.11,1017,76,2.33,0.0,1,False,False,False,False,False,False,False,True,0,111,False
0.0,0.312,0.0,None,8.37,7.5,7.01,9.55,1016,77,1.78,0.0,41,False,False,False,False,False,False,True,False,1,111,False
0.0,0.307,0.0,None,8.17,7.6,6.72,9.0,1015,77,1.47,0.0,92,False,False,False,False,False,True,False,False,2,111,False
0.0,0.299,0.0,None,7.93,7.93,7.72,9.0,1014,78,1.19,0.0,96,False,False,False,False,False,True,False,False,3,111,False
0.0,0.297,0.0,None,7.39,7.39,6.68,8.44,1014,79,1.25,0.0,98,False,False,False,False,False,True,False,False,4,111,False
0.0,0.279,0.0,None,7.38,7.38,6.68,7.89,1014,79,1.0,0.0,89,False,False,False,False,False,True,False,False,5,111,False
0.0,0.316,0.0,None,7.41,7.41,7.23,8.72,1013,80,0.96,0.0,97,False,False,False,False,False,True,False,False,6,111,False
0.0,1.029,0.015,None,7.95,7.15,6.68,8.72,1013,80,1.65,0.0,90,False,False,False,False,False,True,False,False,7,111,False
0.198,0.0,0.103,None,9.05,8.31,7.79,9.72,1013,78,1.75,0.0,99,False,False,False,False,False,True,False,False,8,111,False
0.013,0.0,0.249,Medium,10.69,9.83,9.54,10.72,1012,77,1.79,0.0,100,False,False,False,False,False,True,False,False,9,111,False
0.0,0.0,0.244,Medium,11.82,10.78,11.22,11.82,1011,66,1.83,0.0,100,False,False,False,False,False,True,False,False,10,111,False
0.0,0.0,0.249,Medium,10.86,10.04,10.7,14.79,1011,78,2.36,0.0,98,False,False,False,False,False,True,False,False,11,111,False
0.0,0.0,0.276,High,12.98,12.34,12.93,15.66,1010,77,2.88,0.15,97,False,False,False,True,False,False,False,False,12,111,True
0.0,0.0,0.268,High,14.67,14.02,14.59,16.77,1009,70,3.64,0.37,89,False,False,False,True,False,False,False,False,13,111,True
0.02,0.0,0.244,Medium,14.6,13.87,14.59,15.11,1008,67,4.42,0.28,91,False,False,False,True,False,False,False,False,14,111,True
0.0,0.0,0.266,High,15.62,14.83,13.34,16.77,1007,61,4.56,0.11,91,False,False,False,True,False,False,False,False,15,111,True
0.145,0.0,0.287,None,14.48,13.73,12.57,14.59,1007,67,4.34,0.38,98,False,False,False,True,False,False,False,False,16,111,True
0.019,0.0,0.235,Medium,12.4,11.89,12.01,13.34,1005,84,4.76,1.88,96,False,False,False,False,True,False,False,False,17,111,True
0.222,0.0,0.073,None,12.34,11.72,11.45,12.88,1005,80,5.03,0.82,97,False,False,False,True,False,False,False,False,18,111,True
0.775,0.0,0.002,None,11.27,10.67,10.57,11.72,1004,85,5.68,1.5,100,False,False,False,False,True,False,False,False,19,111,True
0.406,0.0,0.0,None,10.68,10.15,10.01,10.72,1003,90,5.3,2.29,100,False,False,False,False,True,False,False,False,20,111,True
0.334,0.0,0.0,None,10.16,9.61,10.1,10.67,1003,91,5.07,3.56,97,False,False,False,False,True,False,False,False,21,111,True
0.0,0.446,0.0,None,10.25,9.76,9.79,11.72,1002,93,4.39,2.76,100,False,False,False,False,True,False,False,False,22,111,True
0.0,1.154,0.0,None,10.68,10.23,9.79,10.7,1001,93,4.53,0.98,100,False,False,False,True,False,False,False,False,23,111,True
0.0,0.462,0.0,None,10.16,9.61,10.01,10.72,1001,91,4.45,1.18,100,False,False,False,False,True,False,False,False,0,112,True
0.0,0.853,0.0,None,10.16,9.61,9.23,10.72,1000,91,3.99,1.78,100,False,False,False,False,True,False,False,False,1,112,True
0.0,0.273,0.0,None,9.59,7.87,9.45,9.72,999,91,3.26,2.34,100,False,False,False,False,True,False,False,False,2,112,True
0.0,0.262,0.0,None,9.08,7.89,8.12,9.72,999,91,2.28,2.0,100,False,False,False,False,True,False,False,False,3,112,True
