,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),datetime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
1301,0.0,0.355,0.0,None,2022-02-24 05:00:00,11.98,10.93,6.72,12.37,1019,65,1.26,,98,overcast clouds
1302,0.0,0.364,0.0,None,2022-02-24 06:00:00,7.26,6.51,6.72,8.43,1020,95,1.51,,88,overcast clouds
1303,0.0,1.669,0.002,None,2022-02-24 07:00:00,11.61,10.55,5.72,11.82,1021,66,1.41,,99,overcast clouds
1304,0.365,0.0,0.048,None,2022-02-24 08:00:00,12.22,11.14,5.72,12.37,1021,63,2.61,,99,overcast clouds
1305,0.297,0.0,0.163,None,2022-02-24 09:00:00,12.26,11.19,6.72,12.37,1021,63,2.47,,99,overcast clouds
1306,0.073,0.0,0.374,Low,2022-02-24 10:00:00,13.41,12.53,9.72,13.48,1021,66,1.58,,100,overcast clouds
1307,0.0,0.0,0.362,Medium,2022-02-24 11:00:00,14.54,13.72,11.72,14.59,1021,64,1.78,,100,overcast clouds
1308,0.0,0.0,0.368,Medium,2022-02-24 12:00:00,15.62,14.78,12.72,15.7,1022,59,2.98,,100,overcast clouds
1309,0.0,0.0,0.372,Medium,2022-02-24 13:00:00,16.71,16.0,13.72,16.82,1021,60,3.96,,100,overcast clouds
1310,0.019,0.0,0.352,Low,2022-02-24 14:00:00,16.75,15.97,14.55,16.82,1020,57,4.14,,99,overcast clouds
1311,0.088,0.0,0.284,None,2022-02-24 15:00:00,16.68,16.0,13.12,16.82,1020,61,4.21,,98,overcast clouds
1312,0.208,0.0,0.161,None,2022-02-24 16:00:00,16.66,15.9,14.23,16.82,1020,58,3.93,,99,overcast clouds
1313,0.4,0.0,0.045,None,2022-02-24 17:00:00,16.6,15.83,13.68,16.82,1020,58,3.37,,99,overcast clouds
1314,0.399,0.0,0.0,None,2022-02-24 18:00:00,15.0,14.07,12.57,15.15,1021,58,3.33,,100,overcast clouds
1315,2.203,0.0,0.0,None,2022-02-24 19:00:00,14.41,13.37,11.45,14.59,1021,56,3.14,,100,overcast clouds
1316,1.017,0.0,0.0,None,2022-02-24 20:00:00,12.63,11.62,10.9,14.45,1021,64,2.62,,100,overcast clouds
1317,1.003,0.0,0.0,None,2022-02-24 21:00:00,12.16,11.13,10.72,14.0,1022,65,2.71,,99,overcast clouds
1318,0.0,0.466,0.0,None,2022-02-24 22:00:00,11.55,10.51,9.72,13.44,1022,67,2.97,,100,overcast clouds
1319,0.0,0.464,0.0,None,2022-02-24 23:00:00,10.53,9.41,8.72,12.79,1022,68,2.9,,99,overcast clouds
1320,0.0,0.509,0.0,None,2022-02-25 00:00:00,9.76,8.21,7.72,13.34,1022,66,3.02,,100,overcast clouds
1321,0.0,0.541,0.0,None,2022-02-25 01:00:00,10.14,8.96,8.68,13.34,1022,67,3.01,,95,overcast clouds
1322,0.0,0.385,0.0,None,2022-02-25 02:00:00,12.11,10.94,6.72,13.34,1022,60,3.22,,89,overcast clouds
1323,0.0,0.264,0.0,None,2022-02-25 03:00:00,11.74,10.54,7.57,12.32,1022,60,3.34,,86,overcast clouds
1324,0.0,0.266,0.0,None,2022-02-25 04:00:00,11.25,10.0,10.72,12.23,1022,60,3.25,,93,overcast clouds
1325,0.0,0.263,0.0,None,2022-02-25 05:00:00,10.71,9.4,10.7,11.68,1022,60,3.28,,96,overcast clouds
1326,0.0,0.256,0.0,None,2022-02-25 06:00:00,10.71,9.38,10.7,11.21,1023,59,3.6,,97,overcast clouds
1327,0.0,1.508,0.029,None,2022-02-25 07:00:00,10.7,9.37,10.57,10.72,1023,59,4.1,,98,overcast clouds
1328,0.054,0.0,0.247,Medium,2022-02-25 08:00:00,10.67,9.36,9.72,11.78,1023,60,4.29,,92,overcast clouds
1329,0.0,0.0,0.266,Medium,2022-02-25 09:00:00,11.84,10.62,11.21,12.72,1024,59,4.68,,89,overcast clouds
1330,0.72,0.0,0.35,Medium,2022-02-25 10:00:00,12.4,11.16,11.77,13.72,1024,56,3.37,,83,broken clouds
1331,0.0,0.0,0.319,Very High,2022-02-25 11:00:00,14.04,12.86,12.57,14.72,1024,52,4.03,,63,broken clouds
1332,0.402,0.0,0.613,High,2022-02-25 12:00:00,14.64,13.47,14.54,15.72,1023,50,3.93,,51,broken clouds
1333,0.0,0.0,0.33,Very High,2022-02-25 13:00:00,15.79,14.7,15.57,17.72,1022,49,3.16,,57,broken clouds
1334,0.0,0.0,0.275,Very High,2022-02-25 14:00:00,16.89,15.84,16.21,18.72,1022,46,2.26,,54,broken clouds
1335,0.0,0.0,0.274,High,2022-02-25 15:00:00,17.41,16.3,16.21,18.72,1021,42,1.88,,3,sky is clear
1336,0.002,0.0,0.267,Medium,2022-02-25 16:00:00,17.47,16.34,16.77,19.72,1021,41,1.68,,12,few clouds
1337,0.185,0.0,0.082,None,2022-02-25 17:00:00,16.3,15.11,16.26,17.57,1020,43,0.9,,26,scattered clouds
1338,0.521,0.0,0.003,None,2022-02-25 18:00:00,16.55,15.59,16.12,16.72,1020,51,1.38,,14,few clouds
1339,1.213,0.0,0.0,None,2022-02-25 19:00:00,15.51,14.47,14.45,15.72,1021,52,2.52,,13,few clouds
1340,0.842,0.0,0.0,None,2022-02-25 20:00:00,13.33,12.08,12.72,14.55,1021,52,2.54,,7,sky is clear
1341,0.843,0.0,0.0,None,2022-02-25 21:00:00,13.41,12.11,12.01,14.55,1021,50,2.75,,50,scattered clouds
1342,0.0,0.563,0.0,None,2022-02-25 22:00:00,12.58,11.28,10.9,14.0,1022,53,3.35,,100,overcast clouds
1343,0.0,0.664,0.0,None,2022-02-25 23:00:00,11.77,10.33,10.72,13.43,1022,51,3.36,,98,overcast clouds
1344,0.0,0.474,0.0,None,2022-02-26 00:00:00,11.64,10.22,10.72,12.88,1021,52,3.27,,45,scattered clouds
1345,0.0,0.55,0.0,None,2022-02-26 01:00:00,10.46,8.97,8.72,12.88,1021,54,3.34,,0,sky is clear
1346,0.0,0.505,0.0,None,2022-02-26 02:00:00,11.74,10.43,9.23,11.77,1021,56,3.31,,13,few clouds
1347,0.0,0.458,0.0,None,2022-02-26 03:00:00,11.74,10.48,7.57,11.77,1020,58,3.38,,22,few clouds
1348,0.0,0.304,0.0,None,2022-02-26 04:00:00,11.5,10.3,7.01,11.72,1020,61,3.37,,31,scattered clouds
1349,0.0,1.092,0.0,None,2022-02-26 05:00:00,10.73,9.48,6.45,11.12,1019,62,3.41,,43,scattered clouds
1350,0.0,0.276,0.0,None,2022-02-26 06:00:00,10.69,9.49,6.45,10.72,1019,64,3.26,,33,scattered clouds
1351,0.0,0.252,0.023,None,2022-02-26 07:00:00,10.69,9.51,5.34,10.72,1019,65,3.11,,8,sky is clear
1352,0.128,0.0,0.191,Low,2022-02-26 08:00:00,10.16,8.67,10.1,10.72,1019,55,3.45,,16,few clouds
1353,0.398,0.0,0.162,None,2022-02-26 09:00:00,10.73,9.29,9.79,11.72,1020,55,3.65,,20,few clouds
1354,0.584,0.0,0.244,None,2022-02-26 10:00:00,11.84,10.57,11.12,13.12,1020,57,3.44,,70,broken clouds
1355,0.451,0.0,0.111,None,2022-02-26 11:00:00,12.89,11.75,11.12,14.79,1020,58,2.98,,84,broken clouds
1356,2.107,0.0,0.12,None,2022-02-26 12:00:00,12.93,11.85,11.77,14.79,1019,60,2.53,,91,overcast clouds
1357,0.368,0.0,0.142,None,2022-02-26 13:00:00,13.48,12.45,12.79,13.72,1019,60,2.03,,92,overcast clouds
1358,0.113,0.0,0.196,None,2022-02-26 14:00:00,13.51,12.56,12.23,14.79,1018,63,1.91,,91,overcast clouds
1359,0.037,0.0,0.225,Low,2022-02-26 15:00:00,13.01,12.06,12.79,15.34,1018,65,2.25,,55,broken clouds
1360,0.02,0.0,0.236,Medium,2022-02-26 16:00:00,13.51,12.61,12.79,14.79,1018,65,2.57,,13,few clouds
1361,0.586,0.0,0.051,None,2022-02-26 17:00:00,13.51,12.61,12.79,14.72,1018,65,2.35,,12,few clouds
1362,0.691,0.0,0.0,None,2022-02-26 18:00:00,12.96,12.09,12.23,13.72,1019,68,1.86,,6,sky is clear
1363,1.078,0.0,0.0,None,2022-02-26 19:00:00,12.94,12.07,12.23,13.72,1019,68,2.18,,6,sky is clear
1364,0.88,0.0,0.0,None,2022-02-26 20:00:00,12.39,11.46,12.32,12.89,1020,68,2.21,,34,scattered clouds
1365,0.596,0.0,0.0,None,2022-02-26 21:00:00,12.32,11.44,11.12,12.89,1020,70,1.75,,26,scattered clouds
1366,0.0,0.546,0.0,None,2022-02-26 22:00:00,11.75,10.86,10.57,12.33,1021,72,0.65,,19,few clouds
1367,0.0,0.49,0.0,None,2022-02-26 23:00:00,11.68,10.81,9.72,11.82,1021,73,0.63,,11,few clouds
1368,0.0,0.434,0.0,None,2022-02-27 00:00:00,11.21,10.32,10.34,11.26,1021,74,0.49,,20,few clouds
1369,0.0,0.456,0.0,None,2022-02-27 01:00:00,10.7,9.86,10.57,10.72,1022,78,0.5,,39,scattered clouds
1370,0.0,0.457,0.0,None,2022-02-27 02:00:00,10.7,9.86,10.57,10.72,1022,78,0.84,,41,scattered clouds
1371,0.0,0.48,0.0,None,2022-02-27 03:00:00,10.04,9.5,9.45,10.66,1021,92,1.86,,27,scattered clouds
1372,0.0,0.419,0.0,None,2022-02-27 04:00:00,9.84,9.84,9.23,10.1,1021,95,1.08,,20,few clouds
1373,0.0,0.353,0.0,None,2022-02-27 05:00:00,8.83,7.96,8.12,8.99,1021,96,1.85,,23,few clouds
1374,0.0,0.284,0.0,None,2022-02-27 06:00:00,8.02,7.28,7.01,8.43,1021,96,1.6,,19,few clouds
1375,0.0,0.236,0.029,None,2022-02-27 07:00:00,8.94,8.94,6.45,9.04,1022,82,1.12,,100,overcast clouds
1376,0.007,0.0,0.271,Medium,2022-02-27 08:00:00,9.45,9.45,6.45,9.59,1022,84,1.21,,100,overcast clouds
1377,0.0,0.0,0.368,High,2022-02-27 09:00:00,11.18,10.42,8.68,11.26,1023,79,1.21,,100,overcast clouds
1378,1.32,0.0,0.8,None,2022-02-27 10:00:00,13.98,13.29,11.22,14.04,1024,71,0.8,,60,broken clouds
1379,0.469,0.0,0.595,Low,2022-02-27 11:00:00,13.52,12.91,13.48,16.22,1023,76,1.49,,82,broken clouds
1380,1.522,0.0,0.667,None,2022-02-27 12:00:00,14.1,13.42,14.04,16.22,1024,71,2.18,,96,overcast clouds
1381,0.157,0.0,0.469,High,2022-02-27 13:00:00,15.66,14.95,14.72,16.22,1023,64,2.01,,96,overcast clouds
1382,0.029,0.0,0.333,Medium,2022-02-27 14:00:00,15.66,14.95,14.72,16.78,1023,64,2.05,,90,overcast clouds
1383,0.115,0.0,0.402,Medium,2022-02-27 15:00:00,15.72,14.99,14.72,17.88,1023,63,2.36,,71,broken clouds
1384,0.668,0.0,0.398,Low,2022-02-27 16:00:00,15.68,14.92,14.72,16.77,1023,62,2.17,,59,broken clouds
1385,1.187,0.0,0.069,None,2022-02-27 17:00:00,15.61,14.95,13.72,16.21,1023,66,1.88,,57,broken clouds
1386,0.667,0.0,0.0,None,2022-02-27 18:00:00,14.01,13.35,12.72,15.1,1023,72,1.68,,41,scattered clouds
1387,1.029,0.0,0.0,None,2022-02-27 19:00:00,12.9,12.28,11.68,13.99,1023,78,1.78,,91,overcast clouds
1388,1.201,0.0,0.0,None,2022-02-27 20:00:00,11.85,11.28,11.12,12.88,1024,84,1.58,,93,overcast clouds
1389,0.824,0.0,0.0,None,2022-02-27 21:00:00,11.28,10.71,10.57,11.78,1024,86,1.1,,98,overcast clouds
1390,0.0,0.864,0.0,None,2022-02-27 22:00:00,10.63,10.05,8.72,11.78,1024,88,1.27,,97,overcast clouds
1391,0.0,0.656,0.0,None,2022-02-27 23:00:00,10.61,10.05,8.72,11.22,1024,89,0.85,,92,overcast clouds
1392,0.0,1.686,0.0,None,2022-02-28 00:00:00,10.58,10.02,8.72,10.7,1025,89,0.77,0.12,58,light rain
1393,0.0,0.872,0.0,None,2022-02-28 01:00:00,11.03,10.43,7.72,11.26,1025,86,1.1,,55,broken clouds
1394,0.0,0.505,0.0,None,2022-02-28 02:00:00,10.5,9.9,7.72,10.7,1024,88,1.14,,82,broken clouds
1395,0.0,0.312,0.0,None,2022-02-28 03:00:00,9.99,9.99,7.72,10.15,1025,88,1.26,,99,overcast clouds
1396,0.0,0.326,0.0,None,2022-02-28 04:00:00,9.46,9.09,7.57,9.59,1024,88,1.45,,92,overcast clouds
1397,0.0,0.321,0.0,None,2022-02-28 05:00:00,10.42,9.71,6.72,10.7,1024,84,1.55,,97,overcast clouds
1398,0.0,0.354,0.0,None,2022-02-28 06:00:00,9.38,9.38,6.68,9.59,1025,85,1.24,,88,overcast clouds
1399,0.0,1.545,0.01,None,2022-02-28 07:00:00,7.31,7.31,6.45,7.72,1026,97,1.16,,82,broken clouds
1400,0.252,0.0,0.171,Medium,2022-02-28 08:00:00,11.14,10.29,6.77,11.26,1026,76,2.14,,88,overcast clouds
1401,0.0,0.0,0.291,High,2022-02-28 09:00:00,12.29,11.59,8.44,12.37,1026,77,1.53,,88,overcast clouds
1402,0.0,0.0,0.297,High,2022-02-28 10:00:00,15.06,14.32,11.68,15.15,1027,65,1.1,,99,overcast clouds
1403,0.0,0.0,0.315,Very High,2022-02-28 11:00:00,16.63,16.1,14.0,16.82,1027,67,1.32,,93,overcast clouds
1404,0.0,0.0,0.318,Medium,2022-02-28 12:00:00,16.79,16.27,15.72,17.88,1027,67,2.27,,98,overcast clouds
1405,0.0,0.0,0.338,High,2022-02-28 13:00:00,17.81,17.21,15.72,18.12,1026,60,3.05,,98,overcast clouds
1406,0.015,0.0,0.42,Medium,2022-02-28 14:00:00,18.34,17.77,15.57,18.99,1026,59,2.98,,93,overcast clouds
1407,0.035,0.0,0.336,Medium,2022-02-28 15:00:00,17.4,16.84,16.68,18.68,1026,63,2.79,,93,overcast clouds
1408,0.111,0.0,0.244,None,2022-02-28 16:00:00,17.72,17.11,13.72,18.68,1026,60,2.52,,99,overcast clouds
1409,0.214,0.0,0.052,None,2022-02-28 17:00:00,16.72,16.14,14.72,17.32,1026,65,1.82,,96,overcast clouds
1410,0.295,0.0,0.0,None,2022-02-28 18:00:00,15.7,15.13,14.45,16.21,1026,69,1.41,,87,overcast clouds
1411,0.62,0.0,0.0,None,2022-02-28 19:00:00,14.6,13.97,13.34,15.1,1027,71,0.8,,70,broken clouds
1412,2.22,0.0,0.0,None,2022-02-28 20:00:00,14.55,13.89,13.34,14.59,1027,70,0.77,,68,broken clouds
1413,0.42,0.0,0.0,None,2022-02-28 21:00:00,14.54,13.88,13.34,14.59,1026,70,1.25,,87,overcast clouds
1414,0.0,0.545,0.0,None,2022-02-28 22:00:00,14.53,13.94,12.79,14.59,1026,73,1.34,,100,overcast clouds
1415,0.0,1.521,0.0,None,2022-02-28 23:00:00,11.72,11.22,10.72,12.89,1026,87,1.57,,97,overcast clouds
1416,0.0,0.517,0.0,None,2022-03-01 00:00:00,11.36,10.88,10.72,12.89,1026,89,1.55,,77,broken clouds
1417,0.0,0.439,0.0,None,2022-03-01 01:00:00,11.17,10.67,10.72,12.01,1026,89,1.37,,91,overcast clouds
1418,0.0,0.434,0.0,None,2022-03-01 02:00:00,10.93,10.38,10.72,11.21,1026,88,1.29,0.19,99,light rain
1419,0.0,0.262,0.0,None,2022-03-01 03:00:00,10.35,9.71,9.72,11.21,1026,87,1.14,,99,overcast clouds
1420,0.0,0.34,0.0,None,2022-03-01 04:00:00,10.96,10.44,10.34,11.68,1026,89,0.96,,100,overcast clouds
1421,0.0,0.283,0.0,None,2022-03-01 05:00:00,11.73,11.15,10.34,11.82,1025,84,1.39,,100,overcast clouds
1422,0.0,0.263,0.0,None,2022-03-01 06:00:00,11.22,10.62,10.34,11.26,1026,85,1.45,,100,overcast clouds
1423,0.0,0.242,0.015,None,2022-03-01 07:00:00,11.77,11.25,10.57,11.82,1025,86,1.66,0.18,100,light rain
1424,0.186,0.0,0.071,None,2022-03-01 08:00:00,11.26,10.69,10.66,11.72,1025,86,1.99,0.21,98,light rain
1425,0.081,0.0,0.311,Medium,2022-03-01 09:00:00,11.78,11.26,10.66,11.82,1025,86,1.95,0.2,98,light rain
1426,0.0,0.0,0.5,High,2022-03-01 10:00:00,12.36,11.92,11.77,13.12,1026,87,2.68,0.14,97,light rain
1427,0.032,0.0,0.368,Medium,2022-03-01 11:00:00,13.52,13.09,13.48,14.72,1025,83,4.04,,88,overcast clouds
1428,0.048,0.0,0.263,Low,2022-03-01 12:00:00,14.62,13.94,14.45,15.72,1025,69,4.6,,78,broken clouds
1429,0.05,0.0,0.209,None,2022-03-01 13:00:00,15.65,14.99,13.72,15.7,1025,66,5.37,,86,overcast clouds
1430,0.092,0.0,0.155,None,2022-03-01 14:00:00,16.04,15.55,12.72,17.01,1023,71,5.44,0.23,100,light rain
1431,0.246,0.0,0.101,None,2022-03-01 15:00:00,14.51,14.31,12.89,15.9,1023,88,5.71,0.21,78,light rain
1432,0.322,0.0,0.039,None,2022-03-01 16:00:00,14.0,13.83,13.34,14.23,1023,91,5.71,0.62,96,light rain
1433,0.927,0.0,0.029,None,2022-03-01 17:00:00,13.43,13.23,12.23,13.68,1023,92,5.18,0.93,100,light rain
1434,0.603,0.0,0.0,None,2022-03-01 18:00:00,12.4,12.12,12.01,12.89,1024,93,3.64,1.53,91,moderate rain
1435,1.14,0.0,0.0,None,2022-03-01 19:00:00,11.81,11.47,11.68,12.01,1024,93,2.09,0.37,41,light rain
1436,0.62,0.0,0.0,None,2022-03-01 20:00:00,11.82,11.49,11.68,11.82,1024,93,1.7,,23,few clouds
1437,1.652,0.0,0.0,None,2022-03-01 21:00:00,11.28,10.89,11.12,11.77,1025,93,2.02,,34,scattered clouds
1438,0.0,0.479,0.0,None,2022-03-01 22:00:00,10.7,10.25,10.57,10.72,1025,93,1.38,,60,broken clouds
1439,0.0,0.488,0.0,None,2022-03-01 23:00:00,10.67,10.25,9.23,10.7,1025,94,2.03,,66,broken clouds
1440,0.0,0.319,0.0,None,2022-03-02 00:00:00,10.06,9.58,8.72,10.15,1025,94,1.45,,67,broken clouds
1441,0.0,0.295,0.0,None,2022-03-02 01:00:00,10.05,9.57,8.72,10.15,1025,94,1.59,,72,broken clouds
1442,0.0,0.288,0.0,None,2022-03-02 02:00:00,9.04,8.28,8.9,9.23,1025,94,1.77,,70,broken clouds
1443,0.0,0.278,0.0,None,2022-03-02 03:00:00,9.04,8.51,8.9,9.23,1025,94,1.54,,70,broken clouds
1444,0.0,0.252,0.0,None,2022-03-02 04:00:00,8.96,8.25,7.72,9.79,1025,94,1.71,,95,overcast clouds
1445,0.0,0.248,0.0,None,2022-03-02 05:00:00,8.95,8.1,7.72,9.79,1025,94,1.85,,78,broken clouds
1446,0.0,0.301,0.0,None,2022-03-02 06:00:00,9.49,8.82,7.88,9.79,1025,94,1.75,0.12,61,light rain
1447,0.0,1.35,0.025,None,2022-03-02 07:00:00,9.49,8.9,7.88,9.79,1025,94,1.66,,61,broken clouds
1448,0.418,0.0,0.186,None,2022-03-02 08:00:00,9.56,8.93,8.34,9.79,1025,94,1.72,0.12,56,light rain
1449,0.261,0.0,0.204,None,2022-03-02 09:00:00,10.69,10.27,10.01,10.72,1026,94,1.57,,58,broken clouds
1450,0.188,0.0,0.277,None,2022-03-02 10:00:00,10.8,10.39,10.7,12.32,1027,94,2.24,0.1,100,light rain
1451,0.047,0.0,0.405,Low,2022-03-02 11:00:00,12.4,12.05,12.23,12.89,1027,90,2.88,0.24,100,light rain
1452,0.215,0.0,0.244,None,2022-03-02 12:00:00,13.02,12.49,12.93,14.54,1026,81,3.03,0.87,97,light rain
1453,0.338,0.0,0.122,None,2022-03-02 13:00:00,12.97,12.46,12.57,13.72,1026,82,2.67,0.68,100,light rain
1454,0.305,0.0,0.216,None,2022-03-02 14:00:00,12.92,12.46,12.23,12.93,1025,84,2.64,0.19,100,light rain
1455,0.281,0.0,0.249,None,2022-03-02 15:00:00,11.88,11.47,11.82,13.44,1025,90,2.91,0.1,99,light rain
1456,0.349,0.0,0.122,None,2022-03-02 16:00:00,12.4,11.99,12.01,13.44,1025,88,2.63,,99,overcast clouds
1457,0.462,0.0,0.044,None,2022-03-02 17:00:00,12.46,11.95,10.9,14.54,1024,84,2.62,,93,overcast clouds
1458,0.739,0.0,0.0,None,2022-03-02 18:00:00,11.92,11.36,10.9,13.43,1024,84,1.78,,100,overcast clouds
1459,0.468,0.0,0.0,None,2022-03-02 19:00:00,11.34,10.75,10.34,12.88,1025,85,1.58,0.21,99,light rain
1460,0.739,0.0,0.0,None,2022-03-02 20:00:00,11.28,10.66,11.26,12.33,1024,84,2.21,,95,overcast clouds
1461,0.435,0.0,0.0,None,2022-03-02 21:00:00,11.3,10.65,11.26,12.72,1024,83,2.38,,97,overcast clouds
1462,0.0,0.408,0.0,None,2022-03-02 22:00:00,11.34,10.75,9.79,12.72,1024,85,2.54,,100,overcast clouds
1463,0.0,0.428,0.0,None,2022-03-02 23:00:00,10.82,10.26,9.79,12.72,1023,88,2.9,,100,overcast clouds
1464,0.0,0.425,0.0,None,2022-03-03 00:00:00,10.77,10.17,9.79,11.78,1023,87,2.99,,100,overcast clouds
1465,0.0,0.526,0.0,None,2022-03-03 01:00:00,10.25,9.73,9.79,11.72,1022,92,3.55,0.11,100,light rain
1466,0.0,0.33,0.0,None,2022-03-03 02:00:00,10.19,9.69,9.79,10.72,1021,93,3.99,0.32,100,light rain
1467,0.0,0.321,0.0,None,2022-03-03 03:00:00,10.15,9.65,9.79,10.15,1020,93,4.07,0.69,100,light rain
1468,0.0,0.28,0.0,None,2022-03-03 04:00:00,10.15,9.65,9.79,10.57,1019,93,4.67,1.26,100,moderate rain
1469,0.0,0.265,0.0,None,2022-03-03 05:00:00,11.26,10.87,9.79,11.72,1018,93,3.52,1.98,100,moderate rain
1470,0.0,0.261,0.0,None,2022-03-03 06:00:00,11.27,10.88,11.21,11.72,1018,93,1.58,3.87,100,moderate rain
1471,0.0,1.175,0.002,None,2022-03-03 07:00:00,10.19,9.69,10.15,10.72,1018,93,3.84,1.83,99,moderate rain
1472,0.689,0.0,0.023,None,2022-03-03 08:00:00,10.08,9.57,8.9,10.15,1018,93,3.56,0.42,70,light rain
1473,0.053,0.0,0.207,Medium,2022-03-03 09:00:00,10.13,9.63,8.99,10.72,1019,93,4.14,,63,broken clouds
1474,0.093,0.0,0.166,Low,2022-03-03 10:00:00,9.62,7.18,9.59,10.67,1020,92,4.83,0.18,44,light rain
1475,0.039,0.0,0.228,Medium,2022-03-03 11:00:00,10.64,9.98,9.79,13.43,1020,85,5.74,0.23,60,light rain
1476,0.012,0.0,0.25,Medium,2022-03-03 12:00:00,10.8,10.18,9.79,12.32,1021,86,6.52,,60,broken clouds
1477,0.046,0.0,0.209,Medium,2022-03-03 13:00:00,11.86,11.11,11.82,13.44,1021,77,6.32,0.1,49,light rain
1478,0.0,0.0,0.248,High,2022-03-03 14:00:00,10.94,10.2,10.7,13.72,1021,81,6.42,0.4,44,light rain
1479,0.088,0.0,0.282,Medium,2022-03-03 15:00:00,11.94,11.1,11.45,13.72,1021,73,6.64,,51,broken clouds
1480,0.078,0.0,0.176,Low,2022-03-03 16:00:00,12.36,11.45,11.68,12.72,1021,69,6.58,0.12,45,light rain
1481,0.169,0.0,0.094,None,2022-03-03 17:00:00,10.83,10.01,9.79,12.72,1021,78,5.67,,24,few clouds
1482,0.361,0.0,0.0,None,2022-03-03 18:00:00,10.26,9.51,8.68,11.72,1022,83,4.97,,12,few clouds
1483,0.966,0.0,0.0,None,2022-03-03 19:00:00,9.18,6.74,8.12,10.72,1023,82,4.56,,13,few clouds
1484,0.515,0.0,0.0,None,2022-03-03 20:00:00,9.11,6.64,8.68,10.1,1023,80,4.59,,7,sky is clear
1485,0.385,0.0,0.0,None,2022-03-03 21:00:00,8.99,6.58,7.72,9.54,1024,77,4.39,,9,sky is clear
1486,0.0,0.375,0.0,None,2022-03-03 22:00:00,9.0,6.74,8.12,9.04,1025,71,4.06,,4,sky is clear
1487,0.0,0.403,0.0,None,2022-03-03 23:00:00,8.48,6.29,7.79,8.72,1025,75,3.7,,2,sky is clear
1488,0.0,0.387,0.0,None,2022-03-04 00:00:00,7.33,4.91,6.68,7.37,1025,82,3.65,,0,sky is clear
1489,0.0,0.33,0.0,None,2022-03-04 01:00:00,7.32,4.9,6.68,7.57,1024,79,3.64,,0,sky is clear
1490,0.0,0.315,0.0,None,2022-03-04 02:00:00,7.3,5.03,6.12,7.57,1025,77,3.38,,0,sky is clear
1491,0.0,0.298,0.0,None,2022-03-04 03:00:00,6.78,4.3,5.66,7.01,1025,81,3.54,,0,sky is clear
1492,0.0,0.289,0.0,None,2022-03-04 04:00:00,7.23,5.04,5.57,7.37,1025,74,3.22,,0,sky is clear
1493,0.0,0.303,0.0,None,2022-03-04 05:00:00,6.66,4.32,4.72,6.82,1025,77,3.27,,18,few clouds
1494,0.0,0.301,0.0,None,2022-03-04 06:00:00,6.71,4.45,4.45,6.82,1025,75,3.16,,28,scattered clouds
1495,0.0,1.664,0.098,None,2022-03-04 07:00:00,5.61,3.27,4.45,6.45,1026,78,2.96,,34,scattered clouds
1496,0.076,0.0,0.267,Medium,2022-03-04 08:00:00,6.18,4.2,4.54,7.01,1026,78,2.63,,27,scattered clouds
1497,0.0,0.0,0.252,High,2022-03-04 09:00:00,7.92,5.7,7.72,8.12,1027,72,3.53,,42,scattered clouds
1498,0.0,0.0,0.253,Very High,2022-03-04 10:00:00,9.59,7.53,8.9,9.72,1027,66,3.94,,64,broken clouds
1499,0.0,0.0,0.266,Very High,2022-03-04 11:00:00,10.75,9.58,9.23,12.32,1027,65,4.3,,37,scattered clouds
1500,0.034,0.0,0.678,High,2022-03-04 12:00:00,11.81,10.61,10.34,11.82,1026,60,3.65,,2,sky is clear
1501,0.0,0.0,0.275,Very High,2022-03-04 13:00:00,12.98,11.74,10.9,15.1,1025,54,3.34,,2,sky is clear
1502,0.0,0.0,0.27,Very High,2022-03-04 14:00:00,13.98,12.82,12.01,14.54,1025,53,3.43,,33,scattered clouds
1503,0.0,0.0,0.254,High,2022-03-04 15:00:00,13.97,12.78,12.01,14.04,1024,52,3.85,,55,broken clouds
1504,0.0,0.0,0.244,Medium,2022-03-04 16:00:00,13.91,12.64,11.72,14.04,1023,49,4.08,,68,broken clouds
1505,0.326,0.0,0.073,None,2022-03-04 17:00:00,12.86,11.56,11.72,12.93,1024,52,4.2,,24,few clouds
1506,0.681,0.0,0.001,None,2022-03-04 18:00:00,12.25,10.89,10.57,12.37,1023,52,3.16,,3,sky is clear
1507,1.466,0.0,0.0,None,2022-03-04 19:00:00,9.87,8.38,9.23,10.11,1023,66,2.96,,41,scattered clouds
1508,1.01,0.0,0.0,None,2022-03-04 20:00:00,9.54,8.13,8.12,9.59,1023,74,2.72,,89,overcast clouds
1509,0.576,0.0,0.0,None,2022-03-04 21:00:00,8.45,7.23,7.01,9.0,1023,78,2.19,,100,overcast clouds
1510,0.0,0.548,0.0,None,2022-03-04 22:00:00,7.89,7.35,5.9,8.44,1023,79,1.41,,91,overcast clouds
1511,0.0,0.814,0.0,None,2022-03-04 23:00:00,7.83,7.19,5.34,8.44,1023,77,1.49,,93,overcast clouds
1512,0.0,1.673,0.0,None,2022-03-05 00:00:00,7.3,6.52,4.23,8.44,1022,75,1.54,,91,overcast clouds
1513,0.0,0.975,0.0,None,2022-03-05 01:00:00,6.82,5.88,6.68,6.82,1022,77,1.62,,78,broken clouds
1514,0.0,0.465,0.0,None,2022-03-05 02:00:00,7.31,6.57,3.68,7.37,1021,77,1.51,,78,broken clouds
